Date,Price,Open,High,Low,Change %,et_Import,et_Export,Eth_Imp_Exp_Blnc,GDB,Debt,PST
"Nov 05, 2012",18.1350,18.0420,18.1350,18.0420,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 02, 2012",18.1315,18.0380,18.1315,18.0380,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Nov 01, 2012",18.1285,18.0350,18.1925,18.0350,0.02%,372.8,10.7,-362.1,43.31,27.4,1.56
"Oct 31, 2012",18.1250,18.0310,18.1890,18.0310,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 30, 2012",18.1215,18.0280,18.1855,18.0280,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 29, 2012",18.1180,18.0250,18.1820,18.0250,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 26, 2012",18.1150,18.0250,18.1150,18.0250,0.00%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 25, 2012",18.1150,18.0210,18.1150,18.0210,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 24, 2012",18.1110,18.0180,18.1110,18.0180,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 23, 2012",18.1080,18.0150,18.1080,18.0150,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 22, 2012",18.1050,18.0120,18.1050,18.0120,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 19, 2012",18.1020,18.0080,18.1020,18.0080,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 18, 2012",18.0985,18.0050,18.0985,18.0050,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 17, 2012",18.0950,18.0020,18.1590,18.0020,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 16, 2012",18.0920,17.9990,18.1560,17.9990,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 15, 2012",18.0890,17.9960,18.1530,17.9960,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 12, 2012",18.0860,17.9930,18.1500,17.9930,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 11, 2012",18.0830,17.9890,18.1460,17.9890,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 10, 2012",18.0790,17.9860,18.1430,17.9860,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 09, 2012",18.0760,17.9830,18.1400,17.9830,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 08, 2012",18.0730,17.9800,18.1370,17.9800,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 05, 2012",18.0700,17.9760,18.1330,17.9760,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 04, 2012",18.0660,17.9730,18.1300,17.9730,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 03, 2012",18.0630,17.9700,18.0630,17.9700,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 02, 2012",18.0600,17.9670,18.0600,17.9670,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Oct 01, 2012",18.0565,17.9630,18.0565,17.9630,0.02%,279.5,10.8,-268.7,43.31,27.4,1.56
"Sep 28, 2012",18.0530,17.9600,18.0530,17.9600,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 27, 2012",18.0495,17.9600,18.0495,17.9600,0.00%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 26, 2012",18.0500,17.9570,18.1140,17.9570,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 25, 2012",18.0470,17.9540,18.0470,17.9540,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 24, 2012",18.0435,17.9480,18.0435,17.9480,0.03%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 21, 2012",18.0375,17.9480,18.0375,17.9480,0.00%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 20, 2012",18.0375,17.9440,18.1005,17.9440,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 19, 2012",18.0340,17.9410,18.0980,17.9410,0.04%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 18, 2012",18.0275,17.9410,18.0275,17.9410,0.00%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 17, 2012",18.0280,17.9350,18.0920,17.9350,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 14, 2012",18.0245,17.9320,18.0885,17.9320,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 13, 2012",18.0215,17.9290,18.0855,17.9290,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 12, 2012",18.0185,17.9260,18.0185,17.9260,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 11, 2012",18.0155,17.9260,18.0155,17.9260,0.00%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 10, 2012",18.0155,17.9230,18.0795,17.9230,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 07, 2012",18.0125,17.9200,18.0765,17.9200,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 06, 2012",18.0095,17.9170,18.0735,17.9170,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 05, 2012",18.0065,17.9140,18.0705,17.9140,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 04, 2012",18.0035,17.9100,18.0035,17.9100,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Sep 03, 2012",17.9995,17.9070,17.9995,17.9070,0.02%,229.1,13.9,-215.2,43.31,27.4,1.56
"Aug 31, 2012",17.9965,17.9040,18.0605,17.9040,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 30, 2012",17.9935,17.9010,18.0575,17.9010,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 29, 2012",17.9905,17.8980,18.0545,17.8980,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 28, 2012",17.9875,17.8950,18.0515,17.8950,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 27, 2012",17.9845,17.8920,18.0485,17.8920,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 24, 2012",17.9815,17.8900,18.0465,17.8900,0.01%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 23, 2012",17.9795,17.8870,18.0435,17.8870,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 22, 2012",17.9765,17.8840,18.0405,17.8840,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 21, 2012",17.9735,17.8810,17.9735,17.8810,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 20, 2012",17.9705,17.8760,17.9705,17.8760,0.03%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 17, 2012",17.9650,17.8760,17.9650,17.8760,0.00%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 16, 2012",17.9645,17.8700,17.9645,17.8700,0.03%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 15, 2012",17.9590,17.8700,17.9590,17.8700,0.00%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 14, 2012",17.9585,17.8670,17.9585,17.8670,0.01%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 13, 2012",17.9560,17.8630,18.0190,17.8630,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 10, 2012",17.9525,17.8600,18.0165,17.8600,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 09, 2012",17.9495,17.8570,18.0125,17.8570,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 08, 2012",17.9460,17.8540,17.9460,17.8540,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 07, 2012",17.9425,17.8470,17.9425,17.8470,0.03%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 06, 2012",17.9365,17.8470,17.9365,17.8470,0.00%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 03, 2012",17.9365,17.8440,18.0005,17.8440,0.03%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 02, 2012",17.9305,17.8410,17.9305,17.8410,0.00%,130.7,11.7,-119,43.31,27.4,1.56
"Aug 01, 2012",17.9305,17.8380,17.9945,17.8380,0.02%,130.7,11.7,-119,43.31,27.4,1.56
"Jul 31, 2012",17.9275,17.8350,17.9905,17.8350,0.02%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 30, 2012",17.9240,17.8320,17.9870,17.8320,0.02%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 27, 2012",17.9210,17.8280,17.9830,17.8280,0.02%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 26, 2012",17.9170,17.8240,17.9800,17.8240,0.02%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 25, 2012",17.9135,17.8210,17.9765,17.8210,0.02%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 24, 2012",17.9100,17.8170,17.9720,17.8170,0.02%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 23, 2012",17.9060,17.8130,17.9680,17.8130,0.02%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 20, 2012",17.9020,17.8090,17.9020,17.8090,0.03%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 19, 2012",17.8975,17.8040,17.8975,17.8040,0.03%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 18, 2012",17.8930,17.8000,17.8930,17.8000,0.02%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 17, 2012",17.8890,17.7950,17.8890,17.7950,0.03%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 16, 2012",17.8840,17.7900,17.8840,17.7900,0.03%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 13, 2012",17.8785,17.7850,17.8785,17.7850,0.03%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 12, 2012",17.8735,17.7800,17.8735,17.7800,0.03%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 11, 2012",17.8685,17.7690,17.8685,17.7690,0.06%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 10, 2012",17.8575,17.7690,17.8575,17.7690,0.00%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 09, 2012",17.8575,17.7620,17.8575,17.7620,-0.46%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 06, 2012",17.9395,17.7560,17.9395,17.7560,0.53%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 05, 2012",17.8450,17.7490,17.8450,17.7490,0.04%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 04, 2012",17.8380,17.7430,17.8380,17.7430,0.04%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 03, 2012",17.8315,17.7370,17.8315,17.7370,0.03%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jul 02, 2012",17.8255,17.7300,17.8255,17.7300,0.04%,22.3,17.4,-4.9,43.31,27.4,1.56
"Jun 29, 2012",17.8190,17.7240,17.8190,17.7240,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 28, 2012",17.8130,17.7180,17.8130,17.7180,0.04%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 27, 2012",17.8065,17.7120,17.8065,17.7120,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 26, 2012",17.8005,17.7050,17.8005,17.7050,0.04%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 25, 2012",17.7935,17.6990,17.7935,17.6990,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 22, 2012",17.7875,17.6930,17.7875,17.6930,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 21, 2012",17.7815,17.6870,17.7815,17.6870,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 20, 2012",17.7755,17.6810,17.7755,17.6810,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 19, 2012",17.7695,17.6750,17.7695,17.6750,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 18, 2012",17.7635,17.6690,17.7635,17.6690,0.07%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 15, 2012",17.7515,17.6630,17.7515,17.6630,0.00%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 14, 2012",17.7515,17.6570,17.7515,17.6570,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 13, 2012",17.7455,17.6510,17.8115,17.6510,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 12, 2012",17.7395,17.6450,17.7395,17.6450,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 11, 2012",17.7335,17.6390,17.7335,17.6390,0.04%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 08, 2012",17.7265,17.6330,17.7265,17.6330,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 07, 2012",17.7205,17.6270,17.7205,17.6270,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 06, 2012",17.7145,17.6210,17.7145,17.6210,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 05, 2012",17.7085,17.6150,17.7085,17.6150,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 04, 2012",17.7030,17.6090,17.7680,17.6090,0.04%,104.3,18.2,-86.1,43.31,27.4,1.56
"Jun 01, 2012",17.6965,17.6030,17.6965,17.6030,0.03%,104.3,18.2,-86.1,43.31,27.4,1.56
"May 31, 2012",17.6905,17.5970,17.6905,17.5970,0.03%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 30, 2012",17.6850,17.5910,17.7500,17.5910,0.04%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 29, 2012",17.6785,17.5860,17.6785,17.5860,0.03%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 28, 2012",17.6740,17.5860,17.6740,17.5860,0.00%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 25, 2012",17.6735,17.5800,17.6735,17.5800,0.03%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 24, 2012",17.6675,17.5740,17.6675,17.5740,0.03%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 23, 2012",17.6615,17.5690,17.6615,17.5690,0.03%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 22, 2012",17.6565,17.5630,17.6565,17.5630,0.03%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 21, 2012",17.6505,17.5570,17.6505,17.5570,0.03%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 18, 2012",17.6445,17.5520,17.6445,17.5520,0.03%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 17, 2012",17.6395,17.5400,17.6395,17.5400,0.07%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 16, 2012",17.6275,17.5400,17.6275,17.5400,0.00%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 15, 2012",17.6275,17.5280,17.6925,17.5280,0.07%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 14, 2012",17.6155,17.5280,17.6155,17.5280,0.00%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 11, 2012",17.6155,17.5220,17.6805,17.5220,0.03%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 10, 2012",17.6095,17.5160,17.6095,17.5160,0.03%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 09, 2012",17.6035,17.5100,17.6035,17.5100,0.03%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 08, 2012",17.5975,17.5030,17.5975,17.5030,0.04%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 07, 2012",17.5905,17.4970,17.5905,17.4970,0.03%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 04, 2012",17.5845,17.4900,17.5845,17.4900,0.05%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 03, 2012",17.5765,17.4820,17.5765,17.4820,0.04%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 02, 2012",17.5695,17.4750,17.5695,17.4750,0.04%,23.6,16.1,-7.5,43.31,27.4,1.56
"May 01, 2012",17.5625,17.4750,17.5625,17.4750,0.00%,23.6,16.1,-7.5,43.31,27.4,1.56
"Apr 30, 2012",17.5625,17.4680,17.5625,17.4680,0.04%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 27, 2012",17.5555,17.4610,17.5555,17.4610,0.04%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 26, 2012",17.5485,17.4550,17.5485,17.4550,0.04%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 25, 2012",17.5415,17.4490,17.5415,17.4490,1.00%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 24, 2012",17.3685,17.4440,17.5355,17.1800,-0.92%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 23, 2012",17.5305,17.4380,17.5305,17.4380,0.96%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 20, 2012",17.3635,17.4330,17.5255,17.1800,-0.89%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 19, 2012",17.5195,17.4280,17.5195,17.4280,0.03%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 18, 2012",17.5150,17.4240,17.5150,17.4240,0.03%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 17, 2012",17.5105,17.4160,17.5105,17.4160,0.04%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 16, 2012",17.5030,17.4160,17.5030,17.4160,0.00%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 13, 2012",17.5025,17.4160,17.5025,17.4160,0.00%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 12, 2012",17.5030,17.4120,17.5630,17.4120,0.02%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 11, 2012",17.4990,17.4090,17.5600,17.4090,1.12%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 10, 2012",17.3045,17.4060,17.4315,17.1800,-1.07%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 09, 2012",17.4925,17.4010,17.4925,17.4010,0.03%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 06, 2012",17.4875,17.4010,17.4875,17.4010,0.00%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 05, 2012",17.4880,17.3980,17.5490,17.3980,0.02%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 04, 2012",17.4850,17.3950,17.5460,17.3950,0.02%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 03, 2012",17.4820,17.3930,17.5440,17.3930,0.61%,50.4,10.8,-39.6,43.31,27.4,1.56
"Apr 02, 2012",17.3760,17.3900,17.6450,17.1850,-0.58%,50.4,10.8,-39.6,43.31,27.4,1.56
"Mar 30, 2012",17.4770,17.3880,17.5390,17.3880,0.01%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 29, 2012",17.4750,17.3850,17.5360,17.3850,0.02%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 28, 2012",17.4720,17.3830,17.5340,17.3830,0.01%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 27, 2012",17.4700,17.3810,17.5320,17.3810,0.01%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 26, 2012",17.4675,17.3780,17.5285,17.3780,0.01%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 23, 2012",17.4650,17.3750,17.4650,17.3750,0.02%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 22, 2012",17.4615,17.3700,17.4615,17.3700,0.03%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 21, 2012",17.4565,17.3700,17.4565,17.3700,0.00%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 20, 2012",17.4570,17.3670,17.5180,17.3670,0.02%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 19, 2012",17.4540,17.3620,17.5160,17.3620,0.03%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 16, 2012",17.4490,17.3620,17.4490,17.3620,0.00%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 15, 2012",17.4485,17.3600,17.4485,17.3600,0.01%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 14, 2012",17.4465,17.3570,17.4465,17.3570,0.02%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 13, 2012",17.4435,17.3540,17.5045,17.3540,0.01%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 12, 2012",17.4410,17.3520,17.4410,17.3520,0.01%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 09, 2012",17.4385,17.3490,17.4385,17.3490,0.02%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 08, 2012",17.4355,17.3460,17.4355,17.3460,0.02%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 07, 2012",17.4325,17.3440,17.4325,17.3440,0.01%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 06, 2012",17.4305,17.3410,17.4305,17.3410,0.02%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 05, 2012",17.4275,17.3380,17.4275,17.3380,0.02%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 02, 2012",17.4245,17.3380,17.4885,17.3380,0.32%,19.7,6.6,-13.1,43.31,27.4,1.56
"Mar 01, 2012",17.3695,17.3360,17.4755,17.2300,-0.30%,19.7,6.6,-13.1,43.31,27.4,1.56
"Feb 29, 2012",17.4225,17.3300,17.4225,17.3300,0.03%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 28, 2012",17.4165,17.3300,17.4165,17.3300,0.00%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 27, 2012",17.4165,17.3250,17.4165,17.3250,0.03%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 24, 2012",17.4115,17.3250,17.4115,17.3250,0.00%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 23, 2012",17.4115,17.3200,17.4115,17.3200,0.03%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 22, 2012",17.4065,17.3200,17.4065,17.3200,0.00%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 21, 2012",17.4065,17.3170,17.4675,17.3170,0.02%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 20, 2012",17.4035,17.3140,17.4645,17.3140,0.02%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 17, 2012",17.4005,17.3110,17.4615,17.3110,0.01%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 16, 2012",17.3980,17.3090,17.4600,17.3090,0.01%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 15, 2012",17.3955,17.3060,17.4565,17.3060,0.02%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 14, 2012",17.3925,17.3030,17.4535,17.3030,0.02%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 13, 2012",17.3895,17.3010,17.4515,17.3010,0.01%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 10, 2012",17.3875,17.2980,17.3875,17.2980,0.02%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 09, 2012",17.3845,17.2920,17.3845,17.2920,0.03%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 08, 2012",17.3785,17.2920,17.3785,17.2920,0.00%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 07, 2012",17.3785,17.2900,17.4405,17.2900,0.01%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 06, 2012",17.3765,17.2870,17.4375,17.2870,0.02%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 03, 2012",17.3735,17.2840,17.4345,17.2840,0.02%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 02, 2012",17.3705,17.2810,17.4315,17.2810,0.02%,12.1,5.1,-7,43.31,27.4,1.56
"Feb 01, 2012",17.3675,17.2780,17.4285,17.2780,0.02%,12.1,5.1,-7,43.31,27.4,1.56
"Jan 31, 2012",17.3645,17.2750,17.4255,17.2750,0.02%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 30, 2012",17.3615,17.2730,17.3615,17.2730,0.01%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 27, 2012",17.3595,17.2670,17.4235,17.2670,0.03%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 26, 2012",17.3535,17.2670,17.3535,17.2670,0.00%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 25, 2012",17.3535,17.2080,17.3535,17.2080,0.34%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 24, 2012",17.2940,17.2080,17.2940,17.2080,0.00%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 23, 2012",17.2940,17.2080,17.2940,17.2080,0.00%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 20, 2012",17.2940,17.2080,17.3570,17.2080,-0.30%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 19, 2012",17.3455,17.2080,17.3455,17.2080,0.30%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 18, 2012",17.2940,17.2080,17.2940,17.2080,0.00%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 17, 2012",17.2940,17.2080,17.2940,17.2080,0.00%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 16, 2012",17.2935,17.2080,17.2935,17.2080,-0.23%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 13, 2012",17.3335,17.2450,17.3335,17.2450,0.23%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 12, 2012",17.2940,17.2080,17.2940,17.2080,0.00%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 11, 2012",17.2935,17.2080,17.2935,17.2080,-0.68%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 10, 2012",17.4115,17.2080,17.4115,17.2080,0.68%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 09, 2012",17.2940,17.2080,17.2940,17.2080,0.00%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 06, 2012",17.2940,17.2080,17.2940,17.2080,0.00%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 05, 2012",17.2940,17.2080,17.2940,17.2080,0.00%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 04, 2012",17.2940,17.2080,17.2940,17.2080,0.00%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 03, 2012",17.2940,17.2080,17.2940,17.2080,0.00%,10.2,4.5,-5.7,43.31,27.4,1.56
"Jan 02, 2012",17.2940,17.2080,17.2940,17.2080,0.00%,10.2,4.5,-5.7,43.31,27.4,1.56
"Dec 30, 2011",17.2940,17.2080,17.2940,17.2080,0.00%,36.8,4.7,-32.1,31.95,2.56,1.51
"Dec 29, 2011",17.2940,17.2080,17.2940,17.2080,0.00%,36.8,4.7,-32.1,31.95,2.56,1.51
"Dec 28, 2011",17.2940,17.2080,17.2940,17.2080,0.00%,36.8,4.7,-32.1,31.95,2.56,1.51
"Dec 27, 2011",17.2940,17.2080,17.2940,17.2080,0.00%,36.8,4.7,-32.1,31.95,2.56,1.51
"Dec 26, 2011",17.2935,17.2080,17.2935,17.2080,0.00%,36.8,4.7,-32.1,31.95,2.56,1.51
"Dec 23, 2011",17.2940,17.2060,17.2940,17.2060,0.01%,36.8,4.7,-32.1,31.95,2.56,1.51
"Dec 22, 2011",17.2915,17.2000,17.2915,17.2000,0.03%,36.8,4.7,-32.1,31.95,2.56,1.51
"Dec 21, 2011",17.2860,17.2000,17.2860,17.2000,0.00%,36.8,4.7,-32.1,31.95,2.56,1.51
"Dec 20, 2011",17.2860,17.2000,17.2860,17.2000,0.00%,36.8,4.7,-32.1,31.95,2.56,1.51
